Tool;MutantSet;Source;Mutant;RunIndex;PhaseName;MetricName;MetricValue
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Initialization;Memory;6189608
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Load;Time;185283211
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Load;Memory;4910840
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Run;Time;10150437
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Run;Memory;4923400
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;27;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Initialization;Time;263861284
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Initialization;Memory;4093312
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Load;Time;181950269
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Load;Memory;4913168
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Run;Time;8702811
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Run;Memory;4923512
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;28;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Initialization;Time;255109069
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Initialization;Memory;6186848
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Load;Time;176274467
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Load;Memory;4918560
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Run;Time;10112193
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Run;Memory;4935048
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;29;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Initialization;Time;239504696
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Load;Time;163434146
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Load;Memory;4913112
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Run;Time;8882300
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Run;Memory;4923344
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;30;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Initialization;Time;232464057
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Initialization;Memory;4093384
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Load;Time;173262390
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Load;Memory;7008264
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Run;Time;8805306
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Run;Memory;4923536
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;31;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Initialization;Time;259870212
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Initialization;Memory;6186848
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Load;Time;174796062
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Load;Memory;4915200
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Run;Time;10861738
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Run;Memory;4929936
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;32;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Initialization;Time;232533438
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Initialization;Memory;4093312
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Load;Time;170394105
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Load;Memory;4913056
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Run;Time;8531053
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Run;Memory;4923216
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;33;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Initialization;Time;234413402
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Initialization;Memory;4093064
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Load;Time;188697175
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Load;Memory;4912984
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Run;Time;9666606
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Run;Memory;4926376
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;34;0;Run;Problems;1
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Initialization;Time;234363382
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Initialization;Memory;4093144
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Load;Time;192550353
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Load;Memory;4917240
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Run;Time;8988508
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Run;Memory;4929056
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;35;0;Run;Problems;0
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Initialization;Time;238359745
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Initialization;Memory;4093448
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Load;Time;172617492
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Load;Memory;4918056
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Run;Time;11897066
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Run;Memory;4935456
ttc2019.live.EMFSolutionYAMTL;single;random10.bibtex;36;0;Run;Problems;0
